Reviews,Rating
"Love versa 2, helped with tracking ""walk all over cancer""",5.0
Very happy with the product,5.0
Dissappointed in the inaccuracy of swimming lengths counted.... ave 15% MISSING .,4.0
"Bought for wife as an upgrade of the charge 2. She says it's great, good battery, charges fast, keeps track of everything. The colour face is really nice. It also has lots of apps for things like the weather and games. Great buy!",5.0
A present for my Husband and he is happy with the Fitbit Versa 2.,5.0
"Danger....you will become addicted and always trying to beat previous scores.I’m knackered,",5.0
Just I wanted. Can see the time and having the prompt to move again. Day 2 in liking it.,5.0
Great little piece of kit,5.0
Really disappointed that they have changed active minutes for zone minutes. Very badly thought out change. This is my third Fitbit and the watch itself is great but I won’t be having another unless the zone minutes are thrown in the bin where they belong.,2.0
Present not given yet,5.0
Always wanted one not disappointed! Brilliant watch/ Fitbit,5.0
Bought as a gift and they love it.,5.0
Purchased for a gift,5.0
The charge isnt very good some state holds 5 days hut mine holds 3-4,3.0
Everything satisfactory,5.0
Didn't sync well with my huawei phone and so returned,3.0
"only problem with is synchronization time sometimes , 4*",5.0
"Ease of use, battery life and fitness tracking, are superb, plus it looks good to.",5.0
I love this watch and it has a wonderful design and it looks very nice and it does what is meant to I am reviewing my sleeping patterns and exercise and i can play my music and so on,5.0
"I love it, does exactly what I want it to do ie get me moving! Sleep tracking is fascinating. Battery life fab, 4 or 5 days. Would definitely recommend",5.0
Alexa worked for a couple of weeks then decided to stop. It either can’t understand the question or has found 349 recipes that match.  Really disappointed,3.0
Excellent quality gave to Grandson for Christmas,5.0
It is a very good product and I used it for months but after an iPhone 6 being thrown at it it broke the screen. Another thing I dislike about it is the fact you can’t answer calls on it .you can answer them but it takes it straight to your phone,4.0
All will be fine unless you need to contact support. They're useless. Maybe 50 emails later I'm still waiting on getting my fitbit replaced. Probably better getting an Apple Watch in hindsight.,1.0
Excellent value.,5.0
Brilliant does exactly what it says on the tin 😁,4.0
fantastic love it and easy to use.,5.0
Accuracy  steps,4.0
V Good product,5.0
I brought this as a gift for my Dad! it is perfect to help with his daily steps!,5.0
Very pretty,5.0
"I bought this product , first the battery didn’t last longer then it wrote . Only two daysafter two week when ask for software upgrade, the display screen start doesn’t show , and very unclear .",1.0
Works great,4.0
Not accurate,1.0
"Bought this for my Husband for Christmas He love’s it Monitors his fitness, Heart rate and sleep very well. He also loved that he could go swimming while still wearing his Fitbit. Overall He is very happy with this watch and would recommend buying one.",4.0
I Love the cleanest of the dial I just love Fitbit,5.0
Love this watch I had a previous Fitbit but wanted one for swimming,5.0
I've been using the watch for 5-6 weeks. The battery dies in two days. I've never used it without charging for 4 days. The rose gold plating on aluminium parts started to be peeled off. You need to buy premium to be able to use lots of tools and apps.,4.0
Very nice,5.0
Nice item,5.0
I received my Fitbit versa 2 today and this is what was in the box! Absolutely raging that I have received an item that cost a lot of money but there is no Watch inside the box.  I have received half a strap and the charger!,1.0
good value,5.0
"It never worked, would not connect to wifi to get update ...returned",1.0
"Not only functional  but an attractive watch. Not used all the functions yet, but of those used they seem accurate and consistent.",5.0
"Is just not tracking your steps...if you going sleep, the day after you got at least 1000 steps more from no where..",1.0
Got for my son as a birthday present and he likes it.,5.0
i love this! so easy to set up and use and it keeps you motivated! i got 5 full days out of one charge and its been on and used constantly!,5.0
Please be aware if you have tattoos on your wrist then this is not for as it will not monitor your heartbeat which makes the watch useless had the older model Fitbit charge 2 had no problems very disappointed,1.0
"Was a gift for the mrs , she loves it",5.0
I love this watch. The only thing I have changed is the silicon strap as it's not that comfortable but the actual watch is fab. I like that all my notifications come through on it and that I can reply to text via Alexa.,5.0
Thank you,5.0
I love it,5.0
Nice.,5.0
Great,5.0
I have purchased through amazon and there is no way of communicating with the fact that after only 3 months the battery life has gone down to 24 hours. This is not acceptable. there is no facility to communicate with the seller????,1.0
"I upgraded to this model, only had it a few days, but I already love it. It's really easy to install, easy to put your own clock face on. Well chuffed!",5.0
Not compatible with Samsung A3 phone - does not work,4.0
Excellent,5.0
What you would expect from a smart watch,5.0
"My only issue with this is the material used for the strap. I’m so gutted, I love the Fitbit but my skin does not!",4.0
I'm very happy with it nn,5.0
Love fitbit,5.0
The sleep measurement does not work for me - don’t know why. Overall though very pleased with it. Bought to replace an existing Fitbit. The standard plastic strap did cause skin problems. Replaced with a metal mesh strap that has cured the problem.,5.0
Good sleep monitor battery lasts 3 days,5.0
"Love my fitbit and can actively keep track of my steps, heart rate and calories  burned. Makes more active in a daily basis.",5.0
It keeps crashing. It doesn’t work properly. Cant answer phone calls and the texts stop coming after a week. Very disappointed...,1.0
"Brought this for my partner, worked fine but then just stopped after 3 months so returned to amazon for a replacement, 3 months later yet again same thing, will be returning and requesting full refund and not buying fitbit again",1.0
Love the face so easy to read,5.0
My item is supposed to have a built in Alexa  and the Amazon Alexa tile is not even showing. Not sure what to do or how to fix this. I would like to speak to someone about this if possible,2.0
"Loved the watch, no fault of Amazon but had to send for a replacement after a month as it stopped syncing as it had no bluetooth. Hope the replacement lasts longer.",5.0
Good product for the price and does what was expected,4.0
Husband loves it,5.0
"Bought as an upgrade to my Blaze. Delighted, easier to charge and works with Alexa",5.0
10/10,5.0
I have owned several different Fitbit products and this is the best yet.,4.0
"This is a great tracker and much more eg weather,spotify Alexa",5.0
"A great product to track steps, calories and sleep. Only thing is the battery seems to go really quick but that is probably because I wear it 24/7 so battery is pretty great really! Definitely recommend buying this product!!!",5.0
It disconnects itself from the app. The exercise tracking doesn’t work majority of the time and even though my notifications are supposed to come through on it that is also inconsistent and barely works when it’s supposed to,1.0
"Great watch, lovely quality and design. Battery life doesn’t seem to be great or as made out. Also doesn’t send text messages to watch from app just phone calls.",4.0
Great watch has more than you need just waiting for a fitbit that has some more useful features for me. Easy to use and comfortable to wear,5.0
"Perfect for running and looking great, i really love the colour 👍",5.0
Love the upgrade.  Delivery was fast and packaging was protected. Easy set up and ready to use. Came with instructions which were helpful.  Came with small and large strap.,5.0
Does not sync well at all and dont get notifications properly disappointed.,3.0
Brilliant watch. It does everything I need it to do and more. Would recommend.,5.0
"Great gift for Christmas, my miss loves it!!",5.0
"Love the fact that it’s up to date to the exact second, it’s comfortable to wear and is very stylish",5.0
"I have had FitBits for the last 5 years and this one is by far my favourite!!I also feel it is a lot more accurate than others, the battery life is amazing and it is really clear to read and use.Would definitely recommend!!",5.0
Does exactly as it says on box.Great,5.0
"Bought this watch for my daughter and she's pleased with it but I'm not sure if its us, but the watch doesn't seem to work as it should. we will percivere a little longer but may have to send it back.",3.0
Had one before,5.0
Charging unit supplied will not sit flat on surface because of USB Cable entry to docking station.,5.0
Bought it has an xmas present for the missus,5.0
Bought for my daughter. She loves it.,5.0
"Not worth the money. Doesn't sync great with phone and only allows one form of communication to be registered (either text, WhatsApp or messanger) . Doesn't allow all 3. Shame as looks lovely.",1.0
I love my Fitbit! Best watch ever,5.0
Great for all the health info available to you ewspecially the sleep info,5.0
"I love this watch, it’s fabulous!!!Use it generally to monitor steps per day & sleep but there’s so many other really good functions!!!Easy to set up, easy to use!!!Wish I’d have bought one years ago",5.0
I'd like to try the Versa 3 as a comparison.,3.0
"The watch is not accurate to track sleep, steps and calories. Also it does not sync regularly I have to do manually when entering in the app. I had a lot of problems as well tracking correct distance when using bike.",3.0
"horrible, slow and very few apps available.",1.0
I have had a fitbit since 2017 & decided it was time for an upgrade. The versa looks good & does everything I need it to do. Comfortable & different from the usual black straps.,5.0
Perfect for my purpose,5.0
only lasted July till start April annoyed,2.0
"The Fitbit Versa 2 is well made, easy to use, and very informative. No problems to date and in fact provides more information than I imagined.",5.0
"Great way to keep track of steps/calories etc. 100% helped me be more active. Battery life is great, goes days without needing a charge, even when tracking walks and exercise. Fitbit app is super easy to use.100% recommend!",5.0
Battery lasts approx 9 days,5.0
"When i first got it to connect my Android phone, its was fine. But a couple weeks later it wouldn't sync and had to reboot my phone and FitBit to connect. Had to do that a few times. And had no other choice but to send it back.",2.0
Very happy with this item,5.0
"Great product. Like that app notifications and messages can be read on the watch and calls can be answered. Great when out running, watch senses when you stop at start to track runs properly.",5.0
Lovely stylish watch. Not sure the sleeping is very accurate.it tells me I had alot of sleep when I was awake alot with the baby. But otherwise is really good and the battery lasts nearly a week.,5.0
Comfortable.  Smart. Requires charging once a week.,5.0
Stopped working after 6 months. On to replacement which was delivered without too much fuss - see how long the replacement lasts.,3.0
I am very pleased with my purchase of the fitbit versa periwinkle. I was really happy with the price and it was delivered the next day (free delivery)A super smart watch.,5.0
Love that all the information is on the screen . Comfortable to wear and interesting to see your sleep pattern . Disappointing that it doesn’t have my bank to use as contactless shopping,2.0
Great watch. Worth money,5.0
"works fine, looks really nice (imitation of apple watch), nice-looking interface",5.0
Upgraded from the charge 2 to the versa 2. Love the watch. Great features.,5.0
She loves it,5.0
"I bought this for my daughter's birthday. It arrived promptly and she really likes it. Good product, would recommend.",4.0
This item has started to burn my wife's wrist.A great product but a very fatal flaw.Do not buy if you dont want a burn mark on your wrist!,1.0
works well,5.0
"Great looking and stylish product, the rose gold gives it extra feminine look. My wife is in love with it. Tracking activity and sleep stats has been good so far. There are plenty of strap combination to choose from.",5.0
"Daughter loves it, shame amazon delivery driver left on doorstep for anyone to pick up and it was raining a hole",5.0
This is one of the best watched I have brought in my life as the things this can do and the motivation it gives me is amazing I'm always out walking and cycling now making sure I reach my targets and goals,5.0
Bought as a gift - My sister who never wears any watches will not take this off! Really great product.,5.0
What a device. It counts steps. Tracks sleep. Counts sets of stairs. Plays music through your phone. Tells you the weather. News updates. I could go on it’s an amazing watch the best one yet.,5.0
It Ticks Every Box. Mr  A. Morris. Allan Morris. ( DIOLCH. ).,5.0
It arrived and the battery life lasts between 12-15 hours. The box and website said it should last 4+ days. The customer service from fitbit has unhelpful- just told me to turn it off and on again which hasn't helped.,1.0
Excellent product,5.0
Great watch but poor battery life. Needs charging daily.,4.0
Really happy with this watch. I got it to monitor my sleep and it really works great.,5.0
"My Wife really likes the watch, the colour of the strap & watch and it is easy use.Display is really colourful, she was a little weary at the size of the face but has grown to really like it.",4.0
I bought this as a gift for my daughter and she’s delighted with it and even sleeps with it on her wrist,5.0
Good tracker looks smart,5.0
Absolutely love the colour of this Fitbit! Comes in really handy to keep track of steps and keeps me on task when dieting and exercisng,5.0
Bought this for my wife and she loves it.,5.0
Good little tracker everything works as in the description and I’m surprised how well the screen holds up against scuffs and scratches,4.0
Bought for my wife for her birthday and she loves it.,5.0
Easy to set up and use. Great product,5.0
I bought this versa to improve sleep monitoring but it is no better. Usually get 3-4 hours of monitoring only Very disappointing !,4.0
Bought my gf one for Xmas and she absolutely loves it. Only slit niggle is the problem with barclays bank not allowing to link bank accounts with it. There is ways around this but it would be just simpler,5.0
I really like this Fitbit versa. However it keeps losing connection with the mobile app. Then doesn’t sync so the data is lost. Such a shame as the Fitbit itself is comfortable to wear and easy to manage.,3.0
Great looking Fitbit watch with usual bells and whistles,5.0
Love it.  Looks great.  Easy to use.,5.0
"Such a great smart watch and battery life is amazing, so glad I brought this product. Does everything you need it to and is such a nice colour, had so many compliments about it.",5.0
The fitbit versa 2 is a fantastic product if you are trying to lose weight I've been able to keep track of my sleep and keep track of calories burned throughout day it also works well with the mobile app,5.0
The watch is comparable to my Daughter's Apple Watch at a fraction of the cost! Love it!,5.0
Am on my 3rd for the wife and my 2nd after multiple failures. Both current watches are already showing issues again after being replaced on 2 months ago. Don’t buy.,1.0
"Item originally said it had arrived but it didn't, Amazon sent a replacement very quickly and it's perfect.",5.0
Always with me,5.0
"Easy to use and multiple options for weather, music and is waterproof.",4.0
The touch screen has stopped  working in particular areas. So starting and stopping activities is not possible. Really happy with the product but did expect it to last more than 12 months.,4.0
Absolutely love it,5.0
Brilliant,5.0
Love my Fit Bit Versa! Really impressed with battery life too!,5.0
I would more battery time as I like to sleep with it. Other than that it’s perfect and connects seamlessly with my other apps.,5.0
Disconnects sometimes and I don't get notifications and the Spotify app can be buggy. But other then that it's great. I upgraded from an android watch for the extra battery life.,5.0
"Very sneakily written, only accepts offline music playback from Deezer or songs you have bought direct and downloaded as an mp3 file. Very deceiving “control Spotify app & store 300+ songs”",1.0
It's a very nice looking and easy to use watch. The battery lasts really long. For the price though could have more features such as maps integrated,4.0
Love my Fitbit Versa2,5.0
Connectivity to app drops out regularly. Fitbit pay not set up with enough UK banks. Wished I waited and considered iPhone and apple pay,4.0
I havent used the product yet as its an Xmas present but im sure everything is fine.,5.0
"Love it for tracking my fitness and sleep, however the notification connectivity doesn't work",4.0
The fitness watch is fine easy to set up no problems with at all,5.0
"Very pleased with my updated Fitbit, very impressed so far",5.0
Tracker didn't work,2.0
Perfect works well with the app,5.0
Great watch only issue is the sleep tracking doesn't always work,5.0
Sleep tracking ....ok..mobile app ..could do better ...battery life .....loads of improvement needed,4.0
"Good fitbit, works perfectly",5.0
Love love love it - great price on Amazon too.,5.0
Very good quality and love the fabric strap. The plastic one does make your arm sweat a bit. Nice that you can inter change though,5.0
Going to start the process of returning this.  Had it 1 day  and have managed to connect it to spotify  once  very very frustrating  .  Tried to find a fix on line  and it appears it is a very common problem,2.0
"Had my fit bit for under a month, stopped working completely. Didn’t take a warranty out because I thought I’d get a few good years worth out of it as it was quite expensive. Very disappointed",1.0
"My first Fitbit. Love it. Lovely interface, apps and personalisation.",5.0
Love this Fitbit.Has so many different settings.The colour is stunning to.,5.0
"Rubbish show steps heart rate and calories burnt an as can see from picture not even got it on, not recommended for money wish I’d bought apple one",1.0
Fantastic product for a fantastic price,5.0
Loved the new fitbit versa 2.Very easy to set up and use.Very happy with it.,5.0
☺️,5.0
Love it! Was an upgrade from my fitbit blaze. I have had no issues with the connectivity or any of the functions as previous reviews have stated.,5.0
Good product,5.0
Honestly not worth the money at all. Doesn’t track steps accurately and cuts of during exercise. I know other people with the same watch that also have the same problems.,1.0
Mrs loved it as a Xmas present,5.0
Good product. Very comfortable. Battery life about 3 days in real world usage. Watch faces bit poor as you need to buy them. Standard ones are quite simple and unrefined,4.0
Keeps crashing and having to reset!!,1.0
My son is very happy with it.,5.0
Not much better than a normal digital watch. A bit impracticable.  I can use my phone for most of the apps and must keep my phone close to use the fitbit.🙄,2.0
There are better watches but not at this price. It is still great though and I would recommend to anyone who is looking for a mix of a smart watch and a fitness watch.,5.0
My second fitbit. Does what I need.,5.0
Ive had my fitbit versa 2 and loved it but ive had it since 5 jan 2020 February 8th the screen goes funny and stops working just over a month so im not impressed as it was £159 which is alot of money.,3.0
I’ve wasted at least 7 or 8 hours of my time this week trying to get first one and then a replacement to pair with my Samsung Galaxy A10. No joy. Returned.,1.0
"Had my Fitbit for a month now and it’s great. Easy to track workouts and steps, as well as sleep. I wear it all the time - definitely worth the money.",5.0
Brilliant FitBit with changing faces and Alexa best one I’ve ever had and doubles as a watch too,5.0
Very happy with the Versa 2 so far! Started using it on Wednesday morning and battery is still at 60%.Mobile app is very good. Great watch for tracking exercise and fitness.,5.0
"I love my Fitbit, BUT, beware of the band!  I wear my watch so it doesn't move around.  I went Swing Dancing and came home and took a shower and found what looked like chemical burns.  I read all the information and this is a known problem!  The band doesnt breathe and bacteria forms in minutes.  The first is the burn from Saturday.  The second was from a 20 minute dog walk and I cleaned my arm and the band immediately.  Their fix... take it off.  Well what did I spend 200.00 on to not wear it.The Fitbit is an amazing fitness device.  I have used the Garmin and the Samsung and went back to the Fitbit.  Just buy the breathable replacement band!",4.0
Bought it as a Xmas present for my daughter. She is really pleased with it.I found it was cheaper buying via Amazon compared to the price at high street retail outlets.,5.0
Love this happy with everything about it!!,5.0
Brilliant. Started my fitness routine when I bought this and haven’t looked back. Looks stylish too!,5.0
got delivered and the Fitbit had already been taken from the box. not good enough not got to return an empty box prior to getting refund then re - orderabsolute joke,1.0
Battery life is very good everything about this fit bit is brilliant,5.0
Great fitness tracker. Tracks sleep steps activities really accurately well worth the price,5.0
So disappointed.  Really wanted the messages on tracker to work that's why I bought it.,3.0
Simple  & easy requirements & reporting.,5.0
Just a great piece of kit and great service from Amazon!!,5.0
Great product bought as a gift for my mother she loves it,5.0
"Brilliant watch, needs new features tho. Not much different from the Versa 1",4.0
Very happy with my watch,5.0
I Have tried the sleep tracking but not to my expectations. It's not a friendly user.:((,2.0
It is a good product and helps through daily works. I is a bit slow in syncing and sometime lose connection with the app but overall it is good,4.0
"Very pleased, works wonderful. My one dislike is that alexa on the device isnt supported for some things but for little reminders it's great.",5.0
Brilliant beautiful and not too big. Stylish. Just love it. Highly recommend it.,5.0
The watch is causing me a tingling and numb pain in my arm it seems to be quite common with fitbit from the forum's I am returning the item for a refund.,1.0
It sometimes misses a stair climb,5.0
Brought this for my other half and love it best one so fair. Definitely highly recommend this,5.0
Would recommend. I thought this would be too big for my wrist but it’s fine. I like the functions/apps and Alexa.,5.0
It works perfectly,5.0
Battery lost charge after two months . Then watch lost Bluetooth connectivity. With phone Returned to Fitbit and now awaiting replacement,2.0
"Just love it! The style, the features and all the tracking!",5.0
"Love this watch! Much cheaper than the Apple Watch and has many great features. If you are looking to track your exercise and wellbeing, this watch is perfect!",5.0
It was fine and very useful for two weeks then it just went blank. No details on watch but steps still recording on Fitbit app. Sent back for repair,1.0
Present for my daughter and she loves it,5.0
"Smart looking, good features and good price as long as you don't need GPS. Sleep tracking doesn't seem that accurate, maybe it has to track you for a while to build a profile, but still a good guide.",5.0
"It's a smart watch , it isn't that smart it won't work with Huawei",1.0
"Bought as a present, other half loves it. Delivered on time and in perfect condition .",5.0
"This is my 3rd FitBit, I pre-ordered the Versa 2 with Alexa as soon as I heard about it as my Ionic had just died after nearly 2 years. I tried an Apple Watch but switched back for a few reasons. One, the battery life on Fitbit beats Apple by a landslide, Apple has to be charged daily, my V2 is a year old and still lasts 4+ days. And it charges crazy fast! Two, I love my community on FitBit. Weekly challenges with people I know from all over the world, family, old friends & new friends. It’s a neat way to stay connected without all the social media crap.As mentioned, this one is a year old now, it still works great, the watch face is in great condition (a few minor scratches, I’m hard on all my devices and wear my FitBit 24/7), it has lots of great features  and apps. The sleep score is very helpful, sometimes it stops working properly (it glitches on avg 2-3 months) but all that is needed is a reboot of the watch itself.For me personally, I should have ordered the one without Alexa and saved a few dollars as I never use that feature, despite having plenty of Alexa devices around the house. But this in no way diminishes the quality and Alexa is something you would use a lot, def go for it, it works just fine, I just don’t really like talking to my watch (I guess I’ll never work for CONTROL 😉).The app itself is good, I’d make some changes but nothing major.",5.0
Really nice on and very comfortable. The app seems to be really accurate and the watch itself is great at notifying you!,5.0
"Product is crap, had it less than a year, for no reason its stopped working. Never synced up to my phone isle messages and such. All in all aweful product. Refund please. Not worth the £159 I paid at all!",1.0
Fantastic watch bought for my partner for her birthday,5.0
Quality Product!!!! A******,5.0
"I love this, I have had it on everyday for the last 4 weeks since I bought it. Worth the money.",5.0
"Received mine today. Beautiful watch looks very similar to an Apple Watch. So far it seems to be working perfectly and it was very easy to set up, glad I finally bought this!",5.0
"I’ve had my versa 2 replaced twice and the screen still sticks, or doesn’t swipe when I want it to. So disappointed I’ve wasted the money.",1.0
I luv this Fitbit and find it helps me to keep moving .. luv the sleep mode as i see what’s been going on,5.0
"Absolutely loving my new Fitbit Versa 2 watch, upgraded from the Blaze and it’s amazing. Would definitely recommend!",5.0
Excellent watch - my wife lives it and wears it everyday. Thoroughly recommended!!,5.0
"bought for wife, loves it",5.0
Love it.,4.0
"The Fitbit is one of the best I have purchased, however there are no instructions with it and you have to purchase the apps for it, not so good now.",4.0
"bought as a gift, very pleased",5.0
My charger for Fitbit  and not working .,2.0
Great product love using this watch,5.0
A+++++,5.0
"Never been as let down by a product, it has been terrible form start to finish. The GPS it way off & the watch constantly freezes. Nowhere near worth the money. Avoid",1.0
All the settings are fabulous,5.0
Great product. Been thinking about getting one for a while. Came with free headphone in an amazon offer which was great,5.0
It looks exceptional and the data has allowed me to pursue my ruthless ambitions.,5.0
I like it a lot,5.0
Super clear watch face and gentle prompts to motivate you to beat your targets. Also great looking and very comfortable to wear.,5.0
Very good,5.0
Good quality and alternative if you can’t get Apple watch,4.0
Very good value for money. Smart looking watch,5.0
Had for less than a year and the screen fell out and snapped off...can’t believe it. Poorly made product.,1.0
Great watch lovely item 😊,5.0
Good watch for supporting with daily exercise and helping with awareness of general overall well being,4.0
I in the process off returning to Fitbit as strap gave me a rash and screen keeps freezing,2.0
This was a gift so I can't review accurately however nothing but positive feedback so far.,5.0
This was for my daughter and she loves it,5.0
No good,1.0
I can do all i want with this fitbit. I do find that it will not always clock up all the steps i do .,4.0
"Love this product, arrived quick and easy to set up",5.0
Stylish to look at and easy to use,5.0
"Brilliant watch, tracks fitness which motivates and encourages me to achieve my daily goals.Would definitely recommend.",5.0
Great design and really accurate. I love it. Couldn’t give it 5 stars as syncing exercises to Strava sometimes doesn’t work.,4.0
Really easy to use and it's not bulky. Great design and can be worn on all occasions. Some of the heavy trainngs it's better not worn..,5.0
I love this watch. Cant be without it now. The app is super too.,5.0
"My wife loves her Fitbit, especially the option to receive her notifications such as messages and phone calls on her wrist.",5.0
"I absolutely love the watch, but sadly the strap has broken and literally fell off my arm after only having it a few weeks.",4.0
I was delivered a cheap pc mouse.Have arranged a return and waiting for a replacement.,1.0
Provides good indication of how your fitness improves over time,5.0
Fantastic product surpasses my old Garmin,5.0
Better than the blaze,5.0
Love it,5.0
"Delivery super fast, brilliant features, I had the blaze and upgraded, so glad I did.",5.0
Mobile app doesn't work .no call or message notifications even after changing and resetting phone every hour.,4.0
Good quality and it track well,5.0
Great reasonably price smart watch and saved money buying from amazon rather than Fitbit direct.,5.0
Didn't charge up. Fitbit are sending a replacement,1.0
"Thrilled with my purchase so far, can be problematic during set up but once connected with device I had no problems to set up.",5.0
Such good valueMuch cheaper than purchasing from stores,5.0
Brilliant buy perfection on the wrist,5.0
I’m lost without this. Great for keeping me on track with exercise and eating the right stuff. Alexa is pretty good too!,5.0
For Xmas gift for my daughter,5.0
"Love it, very comfortable to wear and looks great",5.0
"Absolutely love this, wouldn't be without it now.",5.0
Incompatible with my Huawei p30 pro.,1.0
lovely item ... very pleased,5.0
"Waste of money, never even got it to work. Tried to update four times and failed everytime, don't bother and go with a real android watch.",1.0
excellent watch wife loves it thank you amazon very quick delivery excellent service as normal,5.0
Great product. Bought this as a gift for someone and they absolutely love it!,5.0
Yes keeps me well upto date on my steps. But im still learning all about this watch and all the apps but excellent buy,5.0
Arrived on time & excellent quality item & would recommend the fir bit,4.0
All good,5.0
Great my wife loves it,5.0
It's ok the strap has been making red Mark's on my arm where I put the watch,4.0
I bought it for the wife and she loves it.,5.0
Good watch but the strap has split! Only brought it 2 weeks ago.,3.0
"Good quality, long battery life",5.0
Good and easy to use,5.0
Lovee My FitbitGreat coloured strap.Only downside is it gets a bit sweaty underneath  the wristband,5.0
Perfect does what my wife wants it too,5.0
Fantastic fit bit,5.0
Love the alexa connectivity,5.0
I bought this watch for my wife and she just loves it she hasn't got a bad word to say about it,5.0
Spot on,5.0
"Bought this as a present for my daughter. She loves it and uses it quite a bit for the gym , swimming  etc.",5.0
This item is great. Records almost everything. I love the fact it records your sleep pattern.,5.0
This watch is amazing just as good as an Apple watch for a fraction of the price !,5.0
Excellent product much better than my charge 2,5.0
I love receiving this.  has really helped me to feel motivated and keep on track,5.0
Just what my wife wanted,5.0
Like the watch happy with purchase,5.0
I love this watch.,5.0
Is not compatible with phone,1.0
Long battery life. Clear bright screen and brilliant sleep tracking. Highly recommend,5.0
I love the shape  and style  but find the app very  confusing,4.0
Does not track runs and bike rides correctly. No built in GPS so relies on your phone. You get your route ok but no times or distances.,2.0
"Sleek, stylish and modern.",5.0
I love everything about it,5.0
"Up till now I love it. Both fitness tracking , notifications and music",5.0
"Easy to use, plenty of apps could just do with a microphone to answer calls and listen to alexa",5.0
Brilliant upgrade,5.0
Very good quality,5.0
I like the option to have your own photo as a background image,5.0
"Quick delivery and we’ll packed. Good watch, does what is says on the tin.",5.0
So far very good love it!!,5.0
Bad.,1.0
Love my new Fitbit  Treated myself and I am delighted with it,5.0
Very happy with the versa 2Does what it says on the tin,5.0
I’ve had a few fit bits. This is by far the best.,5.0
Excellent gift,5.0
Liked everything.  Use it for fitness  and  diet,5.0
Amazing product! Really worth the money lots of customisation and apps!,5.0
Watch is alright but it won't display my missed calls and notifications,2.0
Fab does everything it says it does,5.0
Great watch for what I use it. The battery lasts for 7days,5.0
My first fit bit versa. I'm delighted with it.,5.0
MY FITBIT VERSA 2 IS NOT COUNTIN THE MINS I WALK ANY DAY....,2.0
good for motivation!,5.0
The only time the fitbitbisnt accurate is when I have home of my pram,5.0
Doesn't record the correct distance on a run.,1.0
Great item,5.0
"Pretty product, came quickly. Fairly easy to set up etc.",5.0
I use this product for everyday life time date and many other things,5.0
Have tried to connect it on several occasions but it just won't connect.,1.0
Utter waste of money,1.0
The wife loves it 🙂,5.0
It’s great. Does exactly what the sergeant ordered. Bananas to front. Make ready. Energise.,5.0
I’m really pleased with my FitBit. Great motivator for moving more.,5.0
"Very fast and efficient delivery! Gorgeous product, woud recommend!",5.0
Daughter loved it,5.0
Amazing prezzie for the wife,5.0
She loves it! And I do too!,5.0
Very uset friendlyLove the swimming app,5.0
Battery life is good. Mobile app is ok,5.0
This watch left a burn mark on my arm.,1.0
I love them got them all now thanks 😊,5.0
My fiancé loves it!,5.0
Absolutely fabulous. Everything I need for my fitness regime.,5.0
I love it I have no clue how I’ve lasted so long without one!,5.0
Broke after 3 months... black screen.,2.0
Wife loves this Fitbit,5.0
I wanted white it came  blue / lilac,1.0
Easy to follow companion,5.0
Facing charging issue within a week of purchase,1.0
Good but has stopped working after a few months,1.0
Good 5 stars,5.0
Really happy with the fitbit.,5.0
"Arrived  in perfect,  condition",5.0
Amaizing!!,5.0
Looks nice,5.0
Good product does all it should.,5.0
Awesome,5.0
to be perfectly honest nothing,1.0
SUPER WATCHES AND HELP GOOD BUY THANK YOU,4.0
"Looks good works well, all ok",5.0
Does what it says on the box,5.0
"Decent product, great alternative to apple watch",5.0
The best smart watch for me,5.0
Xmas present!,5.0
Very happy with the Fitbit versa 2. Moved up a model and wasn’t disappointed,5.0
Best thing I like about this product is the Alexa,5.0
Good watch very comfortable,5.0
Fabulous love,5.0
no complaints,4.0
Sleeping application gives accurate information.,5.0
Fantastic fitbit absolutely love it.,5.0
Very nice looking watch. And works as intended.,5.0
"Perfect, looks really nice .",5.0
Brilliant! Much better than expected!,5.0
I like the the tracking,5.0
Love everything about this product,5.0
Great treat for myself,5.0
Clock was wrong time. Could not connect to fit bit app. Terrible. Sending it back.,1.0
Great functions use it every day!,5.0
Amazing watch! I struggled a bit with setting up Alexa,4.0
Lovely colour. Use it for everyday workouts,4.0
I am very very happy using my versa 2 wacht,5.0
Very happy with it.,5.0
Works as should and fast delivery,5.0
Very happy with it,5.0
No problems at all,5.0
Fantastic watch great present,5.0
best present i got for my son,5.0
Great smart watch,5.0
I love it!! Perfect for tracking sleep and exercise.,5.0
"Excellent watch, has all the features that you need in a smart watch",5.0
excellent product worth the money,5.0
Thanks for the lovely product,5.0
Easy to use and app is great.,5.0
The text messages don’t show up,1.0
Prefect that all I can say,5.0
Good bat life...lack of gps is a pain though,4.0
Doesn't sync with my phone app,1.0
Love this keeps me accountable,5.0
Christmas present for the wife,5.0
One of the worst things I've ever bought. Avoid.,1.0
"lightweight and easy to read,",5.0
"Love this, I had the versa and upgraded to this, loving the extra features",5.0
Sleep feature isn’t the best,5.0
Cannot do quick reply.,4.0
I love how accurate it is.,5.0
Like everything,5.0
Works very well,5.0
Excellent product does exactly what i wanted it for,5.0
It’s good turns on and off,4.0
My 4th Fitbit and they just get better and better.,5.0
Great product,5.0
Best purchase I've made.,5.0
Perfect gift for partner,5.0
Love everything about it,5.0
Rubbish. Broke within 6 months.,1.0
"Excellent just what I wanted, brilliant service",5.0
Good st7ff,5.0
Good price great tech,5.0
